1476810073	POI		   70	     	DONE
1476810075	POI		   71	     	DONE
1476810076	POI		   72	     	DONE
1476810077	POI		   73	     	DONE
1476810078	POI		   74	     	DONE
1476810080	POI		   75	     	DONE
1476810081	POI		   76	     	DONE
1476810082	POI		   77	     	DONE
1476810083	POI		   78	     	DONE
1476810084	POI		   79	     	DONE
1476810086	MATCH		    0	    1	DONE
1476810086	MATCH		    2	    3	DONE
1476810086	MATCH		    3	    4	DONE
1476810086	MATCH		    4	    5	DONE
1476810086	MATCH		    5	    6	DONE
1476810086	MATCH		    6	    7	DONE
1476810086	MATCH		    7	    8	DONE
1476810086	MATCH		    8	    9	DONE
1476810086	MATCH		    9	   10	DONE
1476810086	MATCH		   10	   11	DONE
1476810086	MATCH		   11	   12	DONE
1476810086	MATCH		   12	   13	DONE
1476810086	MATCH		   13	   14	DONE
1476810086	MATCH		   14	   15	DONE
1476810086	MATCH		   15	   16	DONE
1476810086	MATCH		    1	    2	DONE
1476810086	MATCH		   17	   18	DONE
1476810086	MATCH		   18	   19	DONE
1476810086	MATCH		   16	   17	DONE
1476810086	MATCH		   19	   20	DONE
1476810086	MATCH		   20	   21	DONE
1476810087	MATCH		   22	   23	DONE
1476810087	MATCH		   23	   24	DONE
1476810087	MATCH		   24	   25	DONE
1476810087	MATCH		   21	   22	DONE
1476810087	MATCH		   26	   27	DONE
1476810087	MATCH		   27	   28	DONE
1476810087	MATCH		   25	   26	DONE
1476810087	MATCH		   28	   29	DONE
1476810087	MATCH		   29	   30	DONE
1476810087	MATCH		   31	   32	DONE
1476810087	MATCH		   32	   33	DONE
1476810087	MATCH		   33	   34	DONE
1476810087	MATCH		   34	   35	DONE
1476810087	MATCH		   30	   31	DONE
1476810087	MATCH		   36	   37	DONE
1476810087	MATCH		   37	   38	DONE
1476810087	MATCH		   38	   39	DONE
1476810087	MATCH		   35	   36	DONE
1476810087	MATCH		   40	   41	DONE
1476810087	MATCH		   41	   42	DONE
1476810087	MATCH		   39	   40	DONE
1476810087	MATCH		   42	   43	DONE
1476810087	MATCH		   43	   44	DONE
1476810087	MATCH		   45	   46	DONE
1476810087	MATCH		   46	   47	DONE
1476810088	MATCH		   47	   48	DONE
1476810088	MATCH		   44	   45	DONE
1476810088	MATCH		   49	   50	DONE
1476810088	MATCH		   50	   51	DONE
1476810088	MATCH		   48	   49	DONE
1476810088	MATCH		   52	   53	DONE
1476810088	MATCH		   53	   54	DONE
1476810088	MATCH		   54	   55	DONE
1476810088	MATCH		   51	   52	DONE
1476810088	MATCH		   55	   56	DONE
1476810088	MATCH		   57	   58	DONE
1476810088	MATCH		   58	   59	DONE
1476810088	MATCH		   59	   60	DONE
1476810088	MATCH		   60	   61	DONE
1476810088	MATCH		   61	   62	DONE
1476810088	MATCH		   62	   63	DONE
1476810088	MATCH		   63	   64	DONE
1476810088	MATCH		   56	   57	DONE
1476810088	MATCH		   64	   65	DONE
1476810088	MATCH		   66	   67	DONE
1476810088	MATCH		   67	   68	DONE
1476810088	MATCH		   68	   69	DONE
1476810088	MATCH		   65	   66	DONE
1476810088	MATCH		   69	   70	DONE
1476810088	MATCH		   71	   72	DONE
1476810089	MATCH		   72	   73	DONE
1476810089	MATCH		   70	   71	NO_MATCH
1476810089	MATCH		   73	   74	DONE
1476810089	MATCH		   75	   76	DONE
1476810089	MATCH		   76	   77	DONE
1476810089	MATCH		   77	   78	DONE
1476810089	MATCH		   74	   75	DONE
1476810089	MATCH		   78	   79	DONE
1476810089	MATCH_1				DONE
1476810089	NEIGHBORHOOD			DONE
1476810089	MATCH		    0	    2	DONE
1476810089	MATCH		    0	    4	DONE
1476810089	MATCH		    0	    5	DONE
1476810089	MATCH		    0	    6	NO_MATCH
1476810089	MATCH		    0	    7	DONE
1476810089	MATCH		    0	    8	DONE
1476810089	MATCH		    0	    9	DONE
1476810089	MATCH		    0	   10	DONE
1476810089	MATCH		    0	   12	NO_MATCH
1476810089	MATCH		    0	   11	NO_MATCH
1476810089	MATCH		    0	   13	NO_MATCH
1476810089	MATCH		    0	   14	NO_MATCH
1476810089	MATCH		    0	   15	NO_MATCH
1476810089	MATCH		    0	   16	NO_MATCH
1476810089	MATCH		    0	   17	NO_MATCH
1476810089	MATCH		    0	   18	NO_MATCH
1476810089	MATCH		    0	   19	NO_MATCH
1476810089	MATCH		    0	   20	NO_MATCH
1476810089	MATCH		    0	   21	NO_MATCH
1476810089	MATCH		    0	   22	NO_MATCH
1476810089	MATCH		    0	    3	DONE
1476810089	MATCH		    0	   23	NO_MATCH
1476810089	MATCH		    0	   24	NO_MATCH
1476810089	MATCH		    0	   26	NO_MATCH
1476810089	MATCH		    0	   28	NO_MATCH
1476810090	MATCH		    0	   27	DONE
1476810090	MATCH		    0	   29	NO_MATCH
1476810090	MATCH		    0	   30	NO_MATCH
1476810090	MATCH		    0	   31	NO_MATCH
1476810090	MATCH		    0	   32	NO_MATCH
1476810090	MATCH		    0	   33	NO_MATCH
1476810090	MATCH		    0	   35	NO_MATCH
1476810090	MATCH		    0	   34	NO_MATCH
1476810090	MATCH		    0	   25	NO_MATCH
1476810090	MATCH		    0	   36	NO_MATCH
1476810090	MATCH		    0	   38	NO_MATCH
1476810090	MATCH		    0	   39	NO_MATCH
1476810090	MATCH		    0	   40	DONE
1476810090	MATCH		    0	   41	DONE
1476810090	MATCH		    0	   37	NO_MATCH
1476810090	MATCH		    0	   43	NO_MATCH
1476810090	MATCH		    0	   42	DONE
1476810090	MATCH		    0	   45	NO_MATCH
1476810090	MATCH		    0	   46	NO_MATCH
1476810090	MATCH		    0	   47	NO_MATCH
1476810090	MATCH		    0	   48	NO_MATCH
1476810090	MATCH		    0	   49	NO_MATCH
1476810090	MATCH		    0	   50	NO_MATCH
1476810090	MATCH		    0	   51	DONE
1476810090	MATCH		    0	   44	DONE
1476810090	MATCH		    0	   52	NO_MATCH
1476810090	MATCH		    0	   53	NO_MATCH
1476810090	MATCH		    0	   55	NO_MATCH
1476810090	MATCH		    0	   56	NO_MATCH
1476810090	MATCH		    0	   57	NO_MATCH
1476810090	MATCH		    0	   58	NO_MATCH
1476810090	MATCH		    0	   65	NO_MATCH
1476810090	MATCH		    0	   66	DONE
1476810090	MATCH		    0	   68	NO_MATCH
1476810090	MATCH		    0	   67	NO_MATCH
1476810090	MATCH		    0	   54	NO_MATCH
1476810090	MATCH		    0	   69	NO_MATCH
1476810090	MATCH		    0	   70	NO_MATCH
1476810090	MATCH		    0	   72	NO_MATCH
1476810091	MATCH		    0	   73	NO_MATCH
1476810091	MATCH		    0	   74	NO_MATCH
1476810091	MATCH		    0	   75	NO_MATCH
1476810091	MATCH		    0	   71	NO_MATCH
1476810091	MATCH		    0	   76	NO_MATCH
1476810091	MATCH		    0	   77	NO_MATCH
1476810091	MATCH		    0	   79	NO_MATCH
1476810091	MATCH		    1	    3	DONE
1476810091	MATCH		    1	    4	DONE
1476810091	MATCH		    0	   78	NO_MATCH
1476810091	MATCH		    1	    5	DONE
1476810091	MATCH		    1	    6	DONE
1476810091	MATCH		    1	    8	NO_MATCH
1476810091	MATCH		    1	    9	DONE
1476810091	MATCH		    1	   10	DONE
1476810091	MATCH		    1	   11	DONE
1476810091	MATCH		    1	   12	NO_MATCH
1476810091	MATCH		    1	   13	NO_MATCH
1476810091	MATCH		    1	   14	NO_MATCH
1476810091	MATCH		    1	    7	DONE
1476810091	MATCH		    1	   15	NO_MATCH
1476810091	MATCH		    1	   16	DONE
1476810091	MATCH		    1	   18	NO_MATCH
1476810091	MATCH		    1	   19	DONE
1476810091	MATCH		    1	   20	NO_MATCH
1476810091	MATCH		    1	   17	NO_MATCH
1476810091	MATCH		    1	   21	DONE
1476810091	MATCH		    1	   22	DONE
1476810091	MATCH		    1	   24	NO_MATCH
1476810091	MATCH		    1	   25	NO_MATCH
1476810091	MATCH		    1	   26	NO_MATCH
1476810091	MATCH		    1	   23	NO_MATCH
1476810091	MATCH		    1	   27	NO_MATCH
1476810091	MATCH		    1	   28	NO_MATCH
1476810091	MATCH		    1	   30	NO_MATCH
1476810091	MATCH		    1	   31	NO_MATCH
1476810091	MATCH		    1	   32	NO_MATCH
1476810091	MATCH		    1	   33	NO_MATCH
1476810091	MATCH		    1	   34	NO_MATCH
1476810091	MATCH		    1	   35	NO_MATCH
1476810091	MATCH		    1	   36	NO_MATCH
1476810092	MATCH		    1	   37	NO_MATCH
1476810092	MATCH		    1	   39	NO_MATCH
1476810092	MATCH		    1	   38	NO_MATCH
1476810092	MATCH		    1	   29	NO_MATCH
1476810092	MATCH		    1	   41	NO_MATCH
1476810092	MATCH		    1	   40	NO_MATCH
1476810092	MATCH		    1	   43	NO_MATCH
1476810092	MATCH		    1	   45	NO_MATCH
1476810092	MATCH		    1	   44	DONE
1476810092	MATCH		    1	   42	NO_MATCH
1476810092	MATCH		    1	   47	NO_MATCH
1476810092	MATCH		    1	   46	DONE
1476810092	MATCH		    1	   50	NO_MATCH
1476810092	MATCH		    1	   49	DONE
1476810092	MATCH		    1	   51	NO_MATCH
1476810092	MATCH		    1	   52	DONE
1476810092	MATCH		    1	   53	DONE
1476810092	MATCH		    1	   54	NO_MATCH
1476810092	MATCH		    1	   55	NO_MATCH
1476810092	MATCH		    1	   56	NO_MATCH
1476810092	MATCH		    1	   57	NO_MATCH
1476810092	MATCH		    1	   48	DONE
1476810092	MATCH		    1	   58	NO_MATCH
1476810092	MATCH		    1	   59	NO_MATCH
1476810092	MATCH		    1	   62	NO_MATCH
1476810092	MATCH		    1	   61	NO_MATCH
1476810092	MATCH		    1	   63	NO_MATCH
1476810092	MATCH		    1	   60	NO_MATCH
1476810092	MATCH		    1	   64	NO_MATCH
1476810092	MATCH		    1	   65	NO_MATCH
1476810092	MATCH		    1	   67	DONE
1476810092	MATCH		    1	   68	DONE
1476810092	MATCH		    1	   69	DONE
1476810092	MATCH		    1	   70	NO_MATCH
1476810092	MATCH		    1	   71	NO_MATCH
1476810092	MATCH		    1	   66	DONE
1476810092	MATCH		    1	   73	NO_MATCH
1476810092	MATCH		    1	   72	NO_MATCH
1476810092	MATCH		    1	   75	NO_MATCH
1476810093	MATCH		    1	   76	NO_MATCH
1476810093	MATCH		    1	   77	NO_MATCH
1476810093	MATCH		    1	   78	NO_MATCH
1476810093	MATCH		    1	   79	DONE
1476810093	MATCH		    2	    4	DONE
1476810093	MATCH		    2	    5	DONE
1476810093	MATCH		    2	    6	DONE
1476810093	MATCH		    2	    7	DONE
1476810093	MATCH		    1	   74	NO_MATCH
1476810093	MATCH		    2	    8	DONE
1476810093	MATCH		    2	    9	DONE
1476810093	MATCH		    2	   11	DONE
1476810093	MATCH		    2	   13	NO_MATCH
1476810093	MATCH		    2	   12	DONE
1476810093	MATCH		    2	   14	NO_MATCH
1476810093	MATCH		    2	   15	NO_MATCH
1476810093	MATCH		    2	   16	NO_MATCH
1476810093	MATCH		    2	   17	NO_MATCH
1476810093	MATCH		    2	   18	NO_MATCH
1476810093	MATCH		    2	   19	NO_MATCH
1476810093	MATCH		    2	   10	DONE
1476810093	MATCH		    2	   21	NO_MATCH
1476810093	MATCH		    2	   20	NO_MATCH
1476810093	MATCH		    2	   23	NO_MATCH
1476810093	MATCH		    2	   24	NO_MATCH
1476810093	MATCH		    2	   25	NO_MATCH
1476810093	MATCH		    2	   22	NO_MATCH
1476810093	MATCH		    2	   26	NO_MATCH
1476810093	MATCH		    2	   27	NO_MATCH
1476810093	MATCH		    2	   29	NO_MATCH
1476810093	MATCH		    2	   30	NO_MATCH
1476810093	MATCH		    2	   31	NO_MATCH
1476810093	MATCH		    2	   28	NO_MATCH
1476810093	MATCH		    2	   33	NO_MATCH
1476810093	MATCH		    2	   32	NO_MATCH
1476810093	MATCH		    2	   35	NO_MATCH
1476810093	MATCH		    2	   36	NO_MATCH
1476810093	MATCH		    2	   37	NO_MATCH
1476810093	MATCH		    2	   38	NO_MATCH
1476810093	MATCH		    2	   39	NO_MATCH
1476810094	MATCH		    2	   40	NO_MATCH
1476810094	MATCH		    2	   34	NO_MATCH
1476810094	MATCH		    2	   41	NO_MATCH
1476810094	MATCH		    2	   42	NO_MATCH
1476810094	MATCH		    2	   44	DONE
1476810094	MATCH		    2	   45	NO_MATCH
1476810094	MATCH		    2	   46	NO_MATCH
1476810094	MATCH		    2	   43	NO_MATCH
1476810094	MATCH		    2	   47	NO_MATCH
1476810094	MATCH		    2	   48	NO_MATCH
1476810094	MATCH		    2	   50	DONE
1476810094	MATCH		    2	   51	NO_MATCH
1476810094	MATCH		    2	   49	NO_MATCH
1476810094	MATCH		    2	   52	DONE
1476810094	MATCH		    2	   53	NO_MATCH
1476810094	MATCH		    2	   55	NO_MATCH
1476810094	MATCH		    2	   56	NO_MATCH
1476810094	MATCH		    2	   57	NO_MATCH
1476810094	MATCH		    2	   58	NO_MATCH
1476810094	MATCH		    2	   59	NO_MATCH
1476810094	MATCH		    2	   60	NO_MATCH
1476810094	MATCH		    2	   62	NO_MATCH
1476810094	MATCH		    2	   61	NO_MATCH
1476810094	MATCH		    2	   63	NO_MATCH
1476810094	MATCH		    2	   54	DONE
1476810094	MATCH		    2	   64	DONE
1476810094	MATCH		    2	   65	NO_MATCH
1476810094	MATCH		    2	   67	NO_MATCH
1476810094	MATCH		    2	   68	NO_MATCH
1476810094	MATCH		    2	   69	NO_MATCH
1476810094	MATCH		    2	   70	NO_MATCH
1476810094	MATCH		    2	   72	NO_MATCH
1476810094	MATCH		    2	   71	NO_MATCH
1476810094	MATCH		    2	   73	NO_MATCH
1476810094	MATCH		    2	   74	NO_MATCH
1476810094	MATCH		    2	   66	NO_MATCH
1476810094	MATCH		    2	   75	NO_MATCH
1476810094	MATCH		    2	   78	NO_MATCH
1476810094	MATCH		    2	   76	DONE
1476810094	MATCH		    2	   79	NO_MATCH
1476810095	MATCH		    3	    5	DONE
1476810095	MATCH		    2	   77	NO_MATCH
1476810095	MATCH		    3	    6	DONE
1476810095	MATCH		    3	    8	NO_MATCH
1476810095	MATCH		    3	    9	DONE
1476810095	MATCH		    3	   10	DONE
1476810095	MATCH		    3	   11	DONE
1476810095	MATCH		    3	   12	NO_MATCH
1476810095	MATCH		    3	   13	NO_MATCH
1476810095	MATCH		    3	   14	NO_MATCH
1476810095	MATCH		    3	   15	NO_MATCH
1476810095	MATCH		    3	    7	DONE
1476810095	MATCH		    3	   16	NO_MATCH
1476810095	MATCH		    3	   17	NO_MATCH
1476810095	MATCH		    3	   20	NO_MATCH
1476810095	MATCH		    3	   19	NO_MATCH
1476810095	MATCH		    3	   21	DONE
1476810095	MATCH		    3	   22	DONE
1476810095	MATCH		    3	   24	NO_MATCH
1476810095	MATCH		    3	   23	DONE
1476810095	MATCH		    3	   25	NO_MATCH
1476810095	MATCH		    3	   26	NO_MATCH
1476810095	MATCH		    3	   18	DONE
1476810095	MATCH		    3	   27	NO_MATCH
1476810095	MATCH		    3	   28	NO_MATCH
1476810095	MATCH		    3	   30	NO_MATCH
1476810095	MATCH		    3	   31	NO_MATCH
1476810095	MATCH		    3	   32	NO_MATCH
1476810095	MATCH		    3	   33	NO_MATCH
1476810095	MATCH		    3	   34	NO_MATCH
1476810095	MATCH		    3	   35	NO_MATCH
1476810095	MATCH		    3	   29	NO_MATCH
1476810095	MATCH		    3	   36	NO_MATCH
1476810095	MATCH		    3	   38	NO_MATCH
1476810095	MATCH		    3	   39	NO_MATCH
1476810095	MATCH		    3	   40	NO_MATCH
1476810095	MATCH		    3	   41	NO_MATCH
1476810095	MATCH		    3	   43	NO_MATCH
1476810095	MATCH		    3	   37	NO_MATCH
1476810095	MATCH		    3	   42	DONE
1476810095	MATCH		    3	   46	NO_MATCH
1476810095	MATCH		    3	   44	DONE
1476810095	MATCH		    3	   47	NO_MATCH
1476810096	MATCH		    3	   45	NO_MATCH
1476810096	MATCH		    3	   48	DONE
1476810096	MATCH		    3	   49	NO_MATCH
1476810096	MATCH		    3	   51	NO_MATCH
1476810096	MATCH		    3	   52	NO_MATCH
1476810096	MATCH		    3	   53	NO_MATCH
1476810096	MATCH		    3	   54	NO_MATCH
1476810096	MATCH		    3	   55	NO_MATCH
1476810096	MATCH		    3	   56	NO_MATCH
1476810096	MATCH		    3	   57	NO_MATCH
1476810096	MATCH		    3	   58	NO_MATCH
1476810096	MATCH		    3	   59	NO_MATCH
1476810096	MATCH		    3	   60	NO_MATCH
1476810096	MATCH		    3	   50	DONE
1476810096	MATCH		    3	   62	NO_MATCH
1476810096	MATCH		    3	   61	NO_MATCH
1476810096	MATCH		    3	   64	NO_MATCH
1476810096	MATCH		    3	   65	NO_MATCH
1476810096	MATCH		    3	   67	NO_MATCH
1476810096	MATCH		    3	   66	DONE
1476810096	MATCH		    3	   68	NO_MATCH
1476810096	MATCH		    3	   69	NO_MATCH
1476810096	MATCH		    3	   70	NO_MATCH
1476810096	MATCH		    3	   63	DONE
1476810096	MATCH		    3	   71	NO_MATCH
1476810096	MATCH		    3	   72	NO_MATCH
1476810096	MATCH		    3	   74	NO_MATCH
1476810096	MATCH		    3	   75	DONE
1476810096	MATCH		    3	   76	NO_MATCH
1476810096	MATCH		    3	   77	NO_MATCH
1476810096	MATCH		    3	   78	NO_MATCH
1476810096	MATCH		    3	   79	NO_MATCH
1476810096	MATCH		    4	    6	DONE
1476810096	MATCH		    4	    7	DONE
1476810096	MATCH		    3	   73	DONE
1476810096	MATCH		    4	    8	DONE
1476810096	MATCH		    4	    9	DONE
1476810096	MATCH		    4	   11	NO_MATCH
1476810096	MATCH		    4	   12	NO_MATCH
1476810096	MATCH		    4	   13	NO_MATCH
1476810097	MATCH		    4	   14	NO_MATCH
1476810097	MATCH		    4	   15	NO_MATCH
1476810097	MATCH		    4	   17	NO_MATCH
1476810097	MATCH		    4	   16	DONE
1476810097	MATCH		    4	   18	NO_MATCH
1476810097	MATCH		    4	   19	DONE
1476810097	MATCH		    4	   10	DONE
1476810097	MATCH		    4	   21	NO_MATCH
1476810097	MATCH		    4	   22	NO_MATCH
1476810097	MATCH		    4	   24	NO_MATCH
1476810097	MATCH		    4	   23	DONE
1476810097	MATCH		    4	   25	NO_MATCH
1476810097	MATCH		    4	   20	DONE
1476810097	MATCH		    4	   27	NO_MATCH
1476810097	MATCH		    4	   26	DONE
1476810097	MATCH		    4	   29	NO_MATCH
1476810097	MATCH		    4	   31	NO_MATCH
1476810097	MATCH		    4	   30	NO_MATCH
1476810097	MATCH		    4	   32	NO_MATCH
1476810097	MATCH		    4	   34	NO_MATCH
1476810097	MATCH		    4	   33	NO_MATCH
1476810097	MATCH		    4	   35	NO_MATCH
1476810097	MATCH		    4	   36	NO_MATCH
1476810097	MATCH		    4	   28	DONE
1476810097	MATCH		    4	   37	NO_MATCH
1476810097	MATCH		    4	   38	NO_MATCH
1476810097	MATCH		    4	   40	NO_MATCH
1476810097	MATCH		    4	   41	DONE
1476810097	MATCH		    4	   43	NO_MATCH
1476810097	MATCH		    4	   39	NO_MATCH
1476810097	MATCH		    4	   42	DONE
1476810097	MATCH		    4	   44	NO_MATCH
1476810097	MATCH		    4	   46	NO_MATCH
1476810097	MATCH		    4	   47	NO_MATCH
1476810097	MATCH		    4	   48	DONE
1476810097	MATCH		    4	   49	NO_MATCH
1476810097	MATCH		    4	   45	NO_MATCH
1476810097	MATCH		    4	   52	NO_MATCH
1476810097	MATCH		    4	   50	DONE
1476810097	MATCH		    4	   53	NO_MATCH
1476810098	MATCH		    4	   54	DONE
1476810098	MATCH		    4	   55	NO_MATCH
1476810098	MATCH		    4	   56	NO_MATCH
1476810098	MATCH		    4	   57	NO_MATCH
1476810098	MATCH		    4	   58	NO_MATCH
1476810098	MATCH		    4	   59	NO_MATCH
1476810098	MATCH		    4	   51	DONE
1476810098	MATCH		    4	   60	DONE
1476810098	MATCH		    4	   61	DONE
1476810098	MATCH		    4	   63	NO_MATCH
1476810098	MATCH		    4	   65	NO_MATCH
1476810098	MATCH		    4	   64	DONE
1476810098	MATCH		    4	   67	NO_MATCH
1476810098	MATCH		    4	   66	NO_MATCH
1476810098	MATCH		    4	   68	NO_MATCH
1476810098	MATCH		    4	   69	DONE
1476810098	MATCH		    4	   70	NO_MATCH
1476810098	MATCH		    4	   73	NO_MATCH
1476810098	MATCH		    4	   62	DONE
1476810098	MATCH		    4	   71	DONE
1476810098	MATCH		    4	   76	NO_MATCH
1476810098	MATCH		    4	   74	NO_MATCH
1476810098	MATCH		    4	   78	NO_MATCH
1476810098	MATCH		    4	   77	DONE
1476810098	MATCH		    4	   79	NO_MATCH
1476810098	MATCH		    5	    7	DONE
1476810098	MATCH		    5	    8	DONE
1476810098	MATCH		    5	    9	DONE
1476810098	MATCH		    5	   10	DONE
1476810098	MATCH		    4	   75	DONE
1476810098	MATCH		    5	   11	NO_MATCH
1476810098	MATCH		    5	   12	NO_MATCH
1476810098	MATCH		    5	   14	NO_MATCH
1476810098	MATCH		    5	   15	NO_MATCH
1476810098	MATCH		    5	   16	NO_MATCH
1476810098	MATCH		    5	   17	NO_MATCH
1476810098	MATCH		    5	   13	NO_MATCH
1476810099	MATCH		    5	   18	NO_MATCH
1476810099	MATCH		    5	   19	DONE
1476810099	MATCH		    5	   21	DONE
1476810099	MATCH		    5	   22	DONE
1476810099	MATCH		    5	   24	NO_MATCH
1476810099	MATCH		    5	   23	DONE
1476810099	MATCH		    5	   25	NO_MATCH
1476810099	MATCH		    5	   26	NO_MATCH
1476810099	MATCH		    5	   27	DONE
1476810099	MATCH		    5	   28	NO_MATCH
1476810099	MATCH		    5	   20	DONE
1476810099	MATCH		    5	   29	NO_MATCH
1476810099	MATCH		    5	   30	NO_MATCH
1476810099	MATCH		    5	   32	NO_MATCH
1476810099	MATCH		    5	   33	NO_MATCH
1476810099	MATCH		    5	   34	NO_MATCH
1476810099	MATCH		    5	   35	NO_MATCH
1476810099	MATCH		    5	   36	NO_MATCH
1476810099	MATCH		    5	   37	NO_MATCH
1476810099	MATCH		    5	   38	NO_MATCH
1476810099	MATCH		    5	   39	DONE
1476810099	MATCH		    5	   40	DONE
1476810099	MATCH		    5	   31	NO_MATCH
1476810099	MATCH		    5	   41	NO_MATCH
1476810099	MATCH		    5	   44	DONE
1476810099	MATCH		    5	   47	NO_MATCH
1476810099	MATCH		    5	   46	DONE
1476810099	MATCH		    5	   48	NO_MATCH
1476810099	MATCH		    5	   49	DONE
1476810099	MATCH		    5	   50	DONE
1476810099	MATCH		    5	   51	DONE
1476810099	MATCH		    5	   45	DONE
1476810099	MATCH		    5	   52	DONE
1476810099	MATCH		    5	   53	NO_MATCH
1476810099	MATCH		    5	   55	NO_MATCH
1476810099	MATCH		    5	   56	NO_MATCH
1476810099	MATCH		    5	   57	NO_MATCH
1476810100	MATCH		    5	   58	NO_MATCH
1476810100	MATCH		    5	   60	NO_MATCH
1476810100	MATCH		    5	   59	DONE
1476810100	MATCH		    5	   61	DONE
1476810100	MATCH		    5	   62	DONE
1476810100	MATCH		    5	   54	DONE
1476810100	MATCH		    5	   63	DONE
1476810100	MATCH		    5	   65	NO_MATCH
1476810100	MATCH		    5	   66	NO_MATCH
1476810100	MATCH		    5	   67	DONE
1476810100	MATCH		    5	   64	NO_MATCH
1476810100	MATCH		    5	   68	NO_MATCH
1476810100	MATCH		    5	   69	NO_MATCH
1476810100	MATCH		    6	    8	DONE
1476810100	MATCH		    6	    9	NO_MATCH
1476810100	MATCH		    6	   10	DONE
1476810100	MATCH		    6	   11	DONE
1476810100	MATCH		    5	   70	NO_MATCH
1476810100	MATCH		    6	   12	NO_MATCH
1476810100	MATCH		    6	   14	NO_MATCH
1476810100	MATCH		    6	   15	NO_MATCH
1476810100	MATCH		    6	   16	NO_MATCH
1476810100	MATCH		    6	   17	NO_MATCH
1476810100	MATCH		    6	   18	NO_MATCH
1476810100	MATCH		    6	   13	NO_MATCH
1476810100	MATCH		    6	   20	NO_MATCH
1476810100	MATCH		    6	   19	DONE
1476810100	MATCH		    6	   22	DONE
1476810100	MATCH		    6	   23	DONE
1476810100	MATCH		    6	   24	NO_MATCH
1476810100	MATCH		    6	   21	NO_MATCH
1476810100	MATCH		    6	   25	NO_MATCH
1476810100	MATCH		    6	   26	DONE
1476810100	MATCH		    6	   46	NO_MATCH
1476810100	MATCH		    6	   47	DONE
1476810100	MATCH		    6	   48	DONE
1476810100	MATCH		    6	   49	DONE
1476810101	MATCH		    6	   50	DONE
1476810101	MATCH		    6	   45	DONE
1476810101	MATCH		    6	   51	DONE
1476810101	MATCH		    6	   52	DONE
1476810101	MATCH		    6	   54	NO_MATCH
1476810101	MATCH		    6	   55	NO_MATCH
1476810101	MATCH		    6	   56	NO_MATCH
1476810101	MATCH		    6	   57	NO_MATCH
1476810101	MATCH		    6	   58	NO_MATCH
1476810101	MATCH		    6	   59	NO_MATCH
1476810101	MATCH		    6	   53	NO_MATCH
1476810101	MATCH		    6	   60	NO_MATCH
1476810101	MATCH		    6	   61	NO_MATCH
1476810101	MATCH		    6	   63	NO_MATCH
1476810101	MATCH		    6	   64	DONE
1476810101	MATCH		    6	   65	DONE
1476810101	MATCH		    6	   66	NO_MATCH
1476810101	MATCH		    6	   67	DONE
1476810101	MATCH		    6	   68	DONE
1476810101	MATCH		    7	    9	DONE
1476810101	MATCH		    6	   62	NO_MATCH
1476810101	MATCH		    7	   10	DONE
1476810101	MATCH		    7	   11	DONE
1476810101	MATCH		    7	   13	NO_MATCH
